,engNum,engVerse,ipqNum,ipqVerse
4731,act.22.27,"The commander went to Paul and asked, “Tell me, are you a Roman citizen?” “Yes,” Paul answered.",act.22.27,"Qaukłiata ullakługu Paul apiġiŋagaa, Uqallautiŋŋa, Rome-miunun iḷauvich? Paul kiuŋagaa, Aaŋ. "
4732,act.22.28,"The commander then said, “I paid a lot of money to become a Roman citizen.” But Paul replied, “I was born a Roman citizen.”",act.22.28,"Aŋuyaktit qaukłiat uqallaŋaruq, Tauqsiŋagiga taamna iḷaliutinik manisalaŋnik. Paul uqallaŋaruq, Aglaan uvaŋa aniŋaruŋa nutim iḷauvluŋa. "
4733,act.22.29,The men who were about to beat and question Paul quickly backed off. And the commander himself was frightened when he realized that he had put a Roman citizen in chains.,act.22.29,"Tavra tamatkua apiqsruqtuiyumaruat Paul-mik niguutiŋarut ilaaniñ tavrauvvaa, taamnalu aŋuyaktit qaukłiat iqsitchaŋammiuq iḷitchuġivluni Paul Rome-miunun iḷautilaaŋanik ilaallu qiḷiqsruiñiqamiuŋ."
4734,act.22.30,"The next day the commander wanted to know the real reason why the Jewish leaders had brought charges against Paul. So he had Paul's chains removed, and he ordered the chief priests and the whole council to meet. Then he had Paul led in and made him stand in front of them.",act.22.30,"Tavra uvlaakumman aŋuyaktit qaukłiat kipiġniuqłuni iḷisimasukługu nalupqinaiġḷugu sumik Jew-guruanun pasisilaaŋanik Paul. Qiḷiġutaiŋagaa Paul, aasii piraksriqł̣ugich aŋaiyyuliqsiqpaich iluqaisalu uqaqsitaaqtitchirit katitquvlugich. Tavra ilaan qaġġisiŋagaa Paul ilaiññun aasii inillakługu sivuġaannun."
4735,act.23.1,"Paul looked straight at the council members and said, “My friends, to this day I have served God with a clear conscience!”",act.23.1,"Tavra takunnaqługich uqaqsitaaqtitchirit Paul uqallaŋaruq, Aniqatiit, uvlupaŋmun-aglaan isumamni piitchuŋa naġġutchaunmik iluqaagun iñuuniaġnipkun sivuġaani God-im. "
4736,act.23.2,Then Ananias the high priest ordered the men standing beside Paul to hit him on the mouth. ,act.23.2,Tavra aŋaiyyuliqsiqpaich qaukłiata Ananias-gum piraksriŋagai tamatkua makitaruat saniġaani patiquvlugu Paul qanġagun. 
4737,act.23.3," Paul turned to the high priest and said, “You whitewashed wall!  God will hit you. You sit there to judge me by the Law of Moses. But at the same time you order men to break the Law by hitting me.”",act.23.3,"Tavra Paul-gum uqallautiŋagaa, Isivġiqsauŋŋuaqtuatiin, God-im nalupqinaitchuq tatavsaġniaġaatin. Aquppirutin isivġiġukłuŋa pitquratigun, aasiiñ ilivich kipuqłakługich pitqurat piraksriirutin patiquvluŋa."
4738,act.23.4,"The men standing beside Paul asked, “Don't you know you are insulting God's high priest?”",act.23.4,"Tamatkua makitaruat saniġaani uqallaŋarut Paul-mun, Uqamaqłuutigiñ aŋaiyyuliqsiqpaich qaukłiat, God-im kivgaŋa. "
4739,act.23.5," Paul replied, “Oh! I didn't know he was the high priest. The Scriptures do tell us not to speak evil about a leader of our people.”",act.23.5,"Tavra Paul kiuŋagai, Aniqatiit, naluruŋa aŋaiyyuliqsiqpaŋnun qaukłiġitilaaŋanik. Qanuq aglausimaruq Bible-ni inna, “Uqautiginiaŋitkiñ pigiiḷiḷugu atanauraŋat iñukpich.”"
4740,act.23.6," When Paul saw that some of the council members were Sadducees and others were Pharisees, he shouted, “My friends, I am a Pharisee and the son of a Pharisee. I am on trial simply because I believe that the dead will be raised to life.”",act.23.6,"Tavra Paul iḷitchuġikami kasimaruat alġaiŋich Sadducee-guniġmata, aasii alġaiŋich Pharisee-guvlutiŋ, uqallaŋaruq nipatusivḷuni uqaqsitaaqtitchiriñun, Aniqatiit, uvaŋa Pharisee-guruŋa, iġñiŋa Pharisee-m. Isivġiġaanŋa uvani pisigivlugu niġiugikapkich tuquŋaruat aŋiñiaġnivḷugich."
4741,act.23.7,"As soon as Paul said this, the Pharisees and the Sadducees got into a big argument, and the council members started taking sides. ",act.23.7,"Tavra taamna uqallausiġipqauraġmagu, Pharisee-ḷḷu Sadducee-ḷḷu qanaarraqsiŋarut, aasii kasimaruat atiŋaiŋarut. "
4742,act.23.8," The Sadducees do not believe in angels or spirits or that the dead will rise to life. But the Pharisees believe in all of these, ",act.23.8,"Qanuq Sadducees uqaġuurut iñuich aŋiniaŋiññivḷugich tuqqunmiñ, isaġulgiññivḷugulu ilitqusiiññivḷugulu, aglaalli Pharisees iluqaisa ukpiġivlugich innivḷugich."
4743,act.23.9,"and so there was a lot of shouting. Some of the teachers of the Law of Moses were Pharisees. Finally, they became angry and said, “We don't find anything wrong with this man. Maybe a spirit or an angel really did speak to him.”",act.23.9,"Tavra kasimaruat nipatusisaiññaŋarut, aasii iḷaŋich iḷisaurrit pitquranik iḷauruat Pharisee-ñun makinŋarut, aasii qapiqtaiḷiqpakłutiŋ uqaqłutiŋ, Iḷitchuġiŋitchugut suuramik-unnii piḷuktuamik uumani iñuŋmi. Iḷaanniḷuunnii ilitqutchim naagga isaġulgum uqautipiaŋagaa. "
4744,act.23.10,"The argument became fierce, and the commander was afraid that Paul would be pulled apart. So he ordered the soldiers to go in and rescue Paul. Then they took him back into the fortress.",act.23.10,"Tavra uqavaaqtuat suammaŋmata, qaukłiat aŋuyaktit anayatchaŋaruq Paul siquvrataġinasugalugu iliŋiññun. Tavraasii piraksriŋagai aŋuyaktini atqaquvlugich kasimaruanun aullautitquvlugu Paul, aasii itqutilugu aŋuyaktit igluŋiññun."
4745,act.23.11,"That night the Lord stood beside Paul and said, “Don't worry! Just as you have told others about me in Jerusalem, you must also tell about me in Rome.”",act.23.11,"Taavrumani unnuami Ataniq makinŋaruq saniġaanun Paul aasii uqallautivlugu, Qapiŋanak. Quliaqtuaġimmatuttauq Jerusalem-mi, quliaqtuaġiraksraġiniaġmigiŋma Rome-mi."
4746,act.23.14,"Then some of them went to the chief priests and the nation's leaders and said, “We have promised God that we would not eat a thing until we have killed Paul. ",act.23.14,"Tavra iliŋich ullautiŋarut aŋaiyyuliqsiqpaŋnun umialiŋnanullu, aasii uqallakłutiŋ, Pisaġisapiaġataqługu unniqsuqłiipiaġataŋarugut uvaptiŋnik niġiyumiñaiqł̣uta suuramik-unnii tuqunŋaunnagu Paul. "
4747,act.23.15,"You and everyone in the council must go to the commander and pretend that you want to find out more about the charges against Paul. Ask for him to be brought before your court. Meanwhile, we will be waiting to kill him before he gets there.”",act.23.15,"Ilivsiasii piqasiġḷusi uqaqsitaaqtitchiriñik, kilikkumagiksi Rome-miut aŋuyaktiŋisa qaukłiat qaġġisitqulugu Paul ilivsiññun, sivunnimmaġiksaaġugniḷugu pimaqłuutaa. Uvagut itqanaiññiaqtugut tuqutchuglugu tavruŋa tikiñŋaiñŋaan."
4748,act.23.16,"When Paul's nephew heard about the plot, he went to the fortress and told Paul about it. ",act.23.16,"Tavra Paul-gum uyuġua tusaaŋaruq sivunniuġutaannik, aasii isiqłuni aŋuyaktit igluannun kiliŋagaa Paul. "
4749,act.23.17,"So Paul said to one of the army officers, “Take this young man to the commander. He has something to tell him.”",act.23.17,"Tavra Paul ququaŋagaa iḷaŋat aŋuyaktit atanauraŋisa aasii uqallautivlugu, Una nukatpiaq aŋuyaktit qaukłiannuuttuuŋ. Samma uqallautiksraqaqtuq ilaanun. "
4750,act.23.18,"The officer took him to the commander and said, “The prisoner named Paul asked me to bring this young man to you, because he has something to tell you.”",act.23.18,"Tavra aŋuyaktit atanauraŋata qaġġisiŋagaa qaukłiannun aŋuyaktit aasii uqallakłuni, Paul-gum tigutaaqtam ququakkaŋanii aasii apiġivluŋa qaġġisitquvlugu una nukatpiaq iliŋnun. Samma uqallautiksraqaqtuq sumik iliŋnun. "
4751,act.23.19,"The commander took the young man aside and asked him in private, “What do you want to tell me?”",act.23.19,"Aŋuyaktit qaukłiata tasirriutivlugu asivaqtaaġutiŋagaa, aasii apiġivlugu iñuił̣aami, Sumik uqallautisuktaġma? "
4752,act.23.20,"He answered, “Some men are planning to ask you to bring Paul down to the Jewish council tomorrow. They will claim they want to find out more about him. ",act.23.20,"Tavra nukatpiam uqallautiŋagaa, Jew-guruat sivunniŋarut apiġisukłutin qaġġisitqulugu Paul uqaqsitaaqtitchiriñun uvlaakun, apiqsruqtuġumaŋŋuaġlugu pasiummaġiksaaġlugu. "
4753,act.23.21,But please don't do what they say. More than 40 men are going to attack Paul. They have made a vow not to eat or drink anything until they have killed him. Even now they are waiting to hear what you decide.”,act.23.21,"Aglaan aŋiġnagich, qanuq malġukipiaq iñuich sippalik iriqsimaniaqtut utaqqiḷugu Paul. Taapkua unniqsuqłiipiaġataŋarut niġiyumiñaiññivḷutiŋ imiġumiñaiññivḷutiglu tuqutqaaŋaunnagu Paul, aasii paŋmapak itqanaitchut taamna pisukługu, utaqqirullu sivunniutiksraġnik. "
4754,act.23.22,"The commander sent the young man away after saying to him, “Don't let anyone know you told me this.”",act.23.22,"Tavra aŋuyaktit qaukłiata anipkaŋagaa nukatpiaq piraksriqł̣ugu, Uqallautinagu kiñapayaaq kiliŋniḷuŋa taavrumiŋa."
4755,act.23.23,"The commander called in two of his officers and told them, “By nine o'clock tonight have 200 soldiers ready to go to Caesarea. Take along 70 men on horseback and 200 foot soldiers with spears. ",act.23.23,"Tavra aŋuyaktit qaukłiata qaitquŋagik malġuk aŋuyaktit atanauraŋik, aasii uqallautivlugik, Itqanaiyaġitchik 200-mik aŋuyaktinik aullaqtuksranik Caesarea-mun, piqasiġḷugich 70 tuttuqpaŋni kakaksiqsuanik, 200-niglu panaliraqtuanik, aasii itqanaitchumausi aullaġumiñaqsiḷusi nainukłaaqpan unnuapak. "
4756,act.23.24,Get a horse ready for Paul and make sure he gets safely through to Felix the governor.”,act.23.24,"Suli kakaksiġviqaqtitchumagiksi Paul, aasii tikiutilugu sugaluaġnagu Felix-mun kavanauruamun. "
4757,act.23.25,The commander wrote a letter that said:,act.23.25,Tavra aŋuyaktit qaukłiat tuyuksriuŋaruq inna ittuanik. 
4758,act.23.26,Greetings from Claudius Lysias to the Honorable Governor Felix:,act.23.26,"Claudias Lysias, Kamanaqtuamun kavanamun Felix-mun, paġlan. "
4759,act.23.27,"Some Jews grabbed this man and were about to kill him. But when I found out that he was a Roman citizen, I took some soldiers and rescued him.",act.23.27,"Unauvva iñuk Jew-guruat tigguġluŋakkaŋat tuqutchaqługu. Ullaŋagitka aŋuyaktiliraqłuŋa aasii annautivlugu, iḷitchuġivlugu Rome-miunun iḷautilaaŋa. "
4760,act.23.28,I wanted to find out what they had against him. So I brought him before their council ,act.23.28,"Aasii kipiġniuġutigivlugu iḷitchuġisukługu pasikkutaat uqautikkusiaŋa, qaġġisiŋagiga uqaqsitaaġviannun. "
4761,act.23.29,and learned that the charges concern only their religious laws. This man isn't guilty of anything for which he should die or even be put in jail.,act.23.29,Iḷitchuġiŋaruŋa sumik piŋaisilaaŋanik tuqqutauyumiñaqtuamik naaggaunnii tigutaaġutauyumiñaqtuamik. Pasiŋagaat apiqqutitigun pitquramiŋniittuatigun. 
4762,act.23.30,"As soon as I learned that there was a plot against him, I sent him to you and told their leaders to bring charges against him in your court.",act.23.30,"Tavra kiliŋmanŋa Jew-guruanun sivunniuġutinivḷugu piyumigivlugu, aullaqtitchuliŋagiga iliŋnun tavrauvvaa. Uqallautiŋagitka pasiriŋi uqautigitquvlugu Paul sivuġaġni."
4763,act.23.31,"The soldiers obeyed the commander's orders, and that same night they took Paul to the city of Antipatris. ",act.23.31,"Tavra aŋuyaktit kamagiŋagaat piraksriusiaqtiŋ. Aullautiŋagaat Paul unnuakun, aasii tikiutivlugu Antipatris-mun. "
4764,act.23.32,The next day the foot soldiers returned to the fortress and let the soldiers on horseback take him the rest of the way. ,act.23.32,"Aasii uvlaakumman pisuaqtuat aŋuyaktit utiŋarut iglumiŋnun, qimakługich kakaksiraqtit tuttuqpaŋnik igliqatigitquvlugich Paul-mun. "
4765,act.23.33,"When they came to Caesarea, they gave the letter to the governor and handed Paul over to him.",act.23.33,"Taapkua aŋuyaktit Caesarea-muutiŋagaat Paul, aasii qaił̣ł̣ugich tuyuutit Paul-lu kavanamun. "
4766,act.23.34,The governor read the letter. Then he asked Paul and found out that he was from Cilicia. ,act.23.34,"Kavanam taiguaganikamigich tuyuutit, Paul apiġiŋagaa kisumun nunamun maŋŋuqaqtilaaŋanik. Iḷitchuġikamiuŋ Cilicia-miñ pisilaaŋanik, "
4767,act.23.35,"The governor said, “I will listen to your case as soon as the people come to bring their charges against you.” After saying this, he gave orders for Paul to be kept as a prisoner in Herod's palace.",act.23.35,"Paul uqallautiŋagaa, Naalaktuaġniaġikpiñ uqautigiritin tikitpata. Aasii piraksriiŋaruq Paul munaqsriqaquvlugu Herod-gum igluqpaŋani."
4768,act.24.1,"Five days later Ananias the high priest, together with some of their leaders and a lawyer named Tertullus, went to the governor to present their case against Paul. ",act.24.1,"Tavra tallimat uvlut pianiŋmata aŋaiyyuliqsiqpaich qaukłiat Ananias tikiñŋaruq Caesarea-mun, umialiŋnallu iḷaŋich, pitquraliqirilu atiqaqtuaq Tertullus-mik. Iliŋisa uqautigiŋagaat kavanamun pasikkurriŋ Paul-mun. "
4769,act.24.2,"So Paul was called in, and Tertullus stated the case against him: Honorable Felix, you have brought our people a long period of peace, and because of your concern our nation is much better off. ",act.24.2,"Tavra Tertullus qaitquraukami, uqautigirraqsiŋagaa Paul uqaqłuni, Kamanaqtuatiin Felix, isumatuvlutin aullarriñiqpich sivisuruamik aŋuyautairrutiqaqtinŋagaatigut, iñugiaktuatigullu iłuaqsruutitigun savautiŋagiptigut anniqsuutauruanik nunauniptiŋnun. "
4770,act.24.3,All of us are always grateful for what you have done. ,act.24.3,"Taamna quyyatigigikput sumiḷiqaa ataramik, aasii quyanaapiaġataġiptigiñ. "
4771,act.24.4,"I don't want to bother you, but please be patient with us and listen to me for just a few minutes.",act.24.4,"Piviksran atuqpaitchuŋitkiga aasii apiġipiaġikpiñ, qiñuiḷḷutin naalaġniḷḷaquvlutin uqaluksraptiŋnik. "
4772,act.24.5,This man has been found to be a real pest and troublemaker for our people all over the world. He is also a leader of a group called Nazarenes. ,act.24.5,"Una iñuk iḷitchuġigikput iññuqłuuvlugu, ilaan aullaqisuugai tuavaallatit Jew-guruani nunami iluqaani, aullarrauvluniḷu Nazarene-guruanun. "
4773,act.24.9,The Jewish crowd spoke up and agreed with what Tertullus had said.,act.24.9,Tavra Jew-guruattauq iḷaŋammigaat pasikkutaat uqaqłutiŋ iḷumun innipiaġataqługich pasikkutiŋich.
4774,act.24.10,"The governor motioned for Paul to speak, and he began: I know that you have judged the people of our nation for many years, and I am glad to defend myself in your court.",act.24.10,"Tavrali kavanam urriqavigimmani Paul uqaquvluni, Paul uqallaŋaruq, Iḷisimaruŋa atanġuŋarutin ukunuŋa nunauruanun ukiuni iñugiaktuani. Quviasupiaġataqtuŋa uqautigigupku patchisaisilaaġa sivuġaġni. "
4775,act.24.11,It was no more than twelve days ago that I went to worship in Jerusalem. You can find this out easily enough. ,act.24.11,Iḷitchuġiniaqtutin iliŋnik qulit malġuk uvlut sipinŋaitchut aŋaiyyuyaqtuaqama Jerusalem-mi. 
4776,act.24.12,Never once did the Jews find me arguing with anyone in the temple. I didn't cause trouble in the synagogues or in the city itself. ,act.24.12,"Jew-guruat iḷitchuġiŋaitkaluaġaanŋa qapiqtaiḷiqatiqaqtilluŋa iñuŋmik aŋaiyyuvikpaŋmi, naaggaunnii iḷitchuġiŋaitkaanŋa piallaktitchiñiaġluŋa iñuŋnik aŋaiyyuviŋiññi, naaggaunnii Jerusalem-mi. "
4777,act.24.13,There is no way that they can prove these charges they are now bringing against me.,act.24.13,Naaggaunnii ukpiġnaqsiḷiġumiñaitkaat iliŋnun paŋmapak pasikkutigikkaqtiŋ uvamnun. 
4778,act.24.14,I admit that their leaders think the Lord's Way  which I follow is based on wrong beliefs. But I still worship the same God that my ancestors worshiped. And I believe everything written in the Law of Moses and in the Prophets.,act.24.14,"Uvvaaglaan una piiḷaaġiyumiñaitkiga iliŋnun. Ukpiġigiga God-iŋat maŋŋuupta, tuvraqługu nutauruakun ukpiġniq iḷumun ittuaġiŋisaŋat ukua iñuich. Ukpiġimmigitka suli iluqaisa aglausimaruat pitqurani qaisauruani Moses-kun, makpiġaaŋiññiḷu Uqaqtiŋisa God-im. "
4779,act.24.15,"I am just as sure as these people are that God will raise from death everyone, good or evil. ",act.24.15,"Niġiugimmigiga ukunatuttauq iñuktun God-mun iñupayaat aŋipkaġniaġnivḷugich tuqqunmiñ, nakuuruallu nakuuŋitchuallu. "
4780,act.24.16,"And because I am sure, I try my best to have a clear conscience in whatever I do for God or for people.",act.24.16,Tavraasii iñuuniḷuktuŋa pisuqtilaaptun patchisaiññiaqłuŋa God-mun iñuŋnullu.
4781,act.24.17," After being away for several years, I returned here to bring gifts for the poor people of my nation and to offer sacrifices. ",act.24.17,"Piitqaaqłuŋa ukiuni iñugiaktuani Jerusalem-miñ, utiŋaruŋa saagaqługich maniich aitchuutit uvagut iñuptiŋnun, aitchuiyaqtuqłuŋalu ikipkautinik."
4782,act.24.18,"This is what I was doing when I was found going through a ceremony in the temple. I wasn't with a crowd, and there was no uproar.",act.24.18,"Taamna savaaġipkaqtillugu, paqinŋagaanŋa aŋaiyyuvikpaŋmi, naatchianikłuŋa salummaqtauganikłuŋa pitqurat uqaluatigun. Iñuŋnik iñugiaktuanik piqatiqaŋaitchuŋa pialaŋaitchugullu. "
4783,act.24.19,"Some Jews from Asia were there at that time, and if they have anything to say against me, they should be here now. ",act.24.19,Aglaan iḷaŋich Jew-guruat qairuat nunaaqqiŋiñiñ Asia-m tavraniinŋarut. Taipkua iliŋich qairuksraugaluaqtut sivuġaġnun aasii sunik pasikkutiksraqaġumiŋ uvapkun uqautilutin. 
4784,act.24.20,Or ask the ones who are here. They can tell you that they didn't find me guilty of anything when I was tried by their own council. ,act.24.20,Naaggaunnii ukua iñuich uqaġlich sunik killukuaġutinik iḷitchuġikkamiŋnik uvapkun makitakama uqaqsitaaġviŋmi. 
4785,act.24.21," The only charge they can bring against me is what I shouted out in court, when I said, “I am on trial today because I believe that the dead will be raised to life!”",act.24.21,Aglaan uvvauna atausiq pisigivlugu nivliutigiŋagiga nipatusivḷuŋa makitakama sivuġaanni. Isivġiġivsiŋa uvlupak pisigivlugu ukpiġniġa tuquŋaruat aŋipkaġniaġnivḷugich.
